mode,count,acousticness,artists,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key
1.0,4,0.99075,Bharat Vyas,0.5465,169251.5,0.2995,0.442805,0.4085,-13.99825,0.15525,127.05625,0.82725,0.0,11.0
1.0,8,0.983,Bharati Devi,0.44075,183381.0,0.223825,0.55932175,0.2031999999999999,-14.4795,0.07295,81.88725000000002,0.54,0.0,7.0
1.0,2,0.961,Bhikhu,0.31,235851.0,0.647,0.000832,0.883,-7.477,0.093,92.903,0.7879999999999999,0.0,8.0
0.0,1,0.995,Bhiku,0.563,193477.0,0.098,0.13,0.322,-10.937,0.358,75.604,0.421,0.0,9.0
1.0,6,0.9583333333333334,Bhimsen Joshi,0.4216666666666667,398137.66666666674,0.4573333333333333,0.33636,0.1728666666666666,-15.436666666666667,0.0528,97.51,0.6016666666666667,5.0,1.0
1.0,13,0.9915384615384616,Bhola,0.5083076923076922,189285.84615384613,0.2974615384615385,0.3899230769230769,0.2445384615384615,-9.464846153846157,0.0630230769230769,96.16123076923076,0.6034615384615386,0.0,8.0
1.0,2,0.995,Bhubaneswar Bagchi,0.268,179093.0,0.0946,0.937,0.159,-17.146,0.0309,69.258,0.259,0.0,6.0
1.0,2,0.8859999999999999,Bhupen Hazarika,0.584,161133.0,0.35,0.0,0.29,-15.08,0.135,134.91299999999998,0.685,0.0,1.0
0.0,2,0.8109999999999999,Bhupinder,0.4629999999999999,404107.0,0.523,0.0,0.0992,-8.359,0.0324,93.051,0.5,50.0,10.0
1.0,6,0.7555,Bhupinder Singh,0.4550000000000001,344259.83333333326,0.3993333333333333,0.0001451166666666,0.2116500000000001,-11.294333333333332,0.03905,98.31216666666668,0.4631666666666666,30.5,2.0
0.0,2,0.0285,Bi-2,0.33,292027.0,0.913,0.00548,0.346,-2.21,0.045,175.91299999999995,0.294,57.0,7.0
1.0,1,0.986,Bianca Furlai,0.426,415173.0,0.265,2.37e-05,0.28,-10.502,0.0632,114.116,0.25,0.0,7.0
0.0,8,0.936125,Bibbo,0.396375,200906.125,0.28625,0.3446308375,0.3564999999999999,-10.571125,0.058625,110.38174999999998,0.4918749999999999,0.0,7.0
1.0,1,0.872,Bibi Osterwald,0.6559999999999999,188827.0,0.287,0.0,0.835,-12.425,0.1,91.861,0.59,4.0,1.0
1.0,4,0.7939999999999999,Bibio,0.4585,195486.5,0.378,0.4588,0.3205,-7.836,0.0327,135.13250000000002,0.3280000000000001,59.0,7.0
0.0,1,0.905,Bible,0.212,354000.0,0.0161,0.000325,0.123,-28.384,0.0455,112.419,0.107,43.0,10.0
1.0,2,0.157,Bic Runga,0.565,262493.0,0.429,0.0,0.13,-9.196,0.0261,95.701,0.266,42.0,9.0
0.0,2,0.0348,Bicho Ramirez,0.715,275480.0,0.716,1.14e-05,0.534,-5.337999999999999,0.215,174.02599999999995,0.804,48.0,8.0
1.0,52,0.9787115384615384,Bidu Sayão,0.3611538461538461,197864.40384615387,0.1309442307692308,0.020739910576923,0.1393346153846153,-17.020423076923073,0.0523403846153846,98.21269230769228,0.183448076923077,0.5769230769230769,0.0
0.0,12,0.77225,Bienvenido Granda,0.6920000000000001,177625.25,0.2924166666666666,0.2153291666666666,0.197425,-11.557249999999998,0.0734583333333333,131.58958333333337,0.8451666666666666,27.08333333333333,5.0
1.0,2,0.00427,Biffy Clyro,0.498,258573.0,0.647,9.87e-06,0.146,-7.631,0.0358,163.87,0.257,56.0,1.0
1.0,2,0.0761,Big $tunt,0.948,149682.0,0.33,0.0,0.0592,-11.571,0.617,125.026,0.835,69.0,11.0
1.0,22,0.1252318181818181,Big & Rich,0.5656818181818182,229124.4545454545,0.8330000000000002,6.336363636363636e-07,0.275090909090909,-3.335636363636364,0.0875727272727272,134.96568181818182,0.6235454545454546,49.22727272727273,11.0
0.0,1,0.0714,Big Ali,0.893,245467.0,0.823,0.0,0.0509,-3.708,0.122,128.009,0.902,66.0,5.0
1.0,20,0.25909,Big Audio Dynamite,0.7706000000000001,317869.3,0.6879,0.004801967,0.20634,-11.791999999999998,0.06312,121.15260000000004,0.7285999999999999,37.9,2.0
1.0,4,0.1961,Big B,0.8785,236013.0,0.6665,0.0,0.20455,-5.3005,0.1029,109.513,0.449,42.5,1.0
0.0,12,0.1690333333333333,Big Bad Voodoo Daddy,0.6386666666666665,256277.33333333328,0.7605,0.0341426566666666,0.1647833333333333,-5.903166666666667,0.0548166666666666,105.64083333333332,0.7233333333333333,38.833333333333336,5.0
1.0,39,0.9496923076923074,Big Bill Broonzy,0.6657435897435899,170629.10256410256,0.2926923076923077,0.0917759489743589,0.1406564102564102,-12.721384615384617,0.0648358974358974,111.523641025641,0.7387179487179488,8.076923076923077,7.0
1.0,6,0.7261666666666667,Big Bird,0.6728333333333333,149654.66666666663,0.3305,0.0,0.1511666666666666,-9.1675,0.3333833333333333,111.7765,0.6935000000000001,24.33333333333333,10.0
1.0,18,0.0001393955555555,Big Black,0.3932222222222223,181468.33333333328,0.8439999999999999,0.4288445677777777,0.1833333333333332,-10.718333333333334,0.0775555555555555,146.22899999999996,0.3855555555555555,33.0,11.0
0.0,2,0.431,Big Block,0.653,243000.0,0.8759999999999999,0.0,0.3670000000000001,-6.2860000000000005,0.285,159.984,0.5710000000000001,51.0,7.0
1.0,20,0.0905657,Big Boi,0.7224499999999998,253866.1,0.6945499999999999,8.750899999999999e-05,0.2158700000000001,-6.809899999999997,0.20155,131.07995,0.6470000000000002,48.65,4.0
1.0,2,0.0127,Big Boss Man,0.8029999999999999,268173.0,0.759,0.898,0.0271,-7.705,0.052,110.026,0.8690000000000001,47.0,5.0
1.0,1,0.0135,Big Boy,0.794,295533.0,0.831,1.12e-06,0.11,-9.235,0.331,172.407,0.3279999999999999,73.0,8.0
1.0,30,0.2788933333333333,Big Brother & The Holding Company,0.4624333333333334,233987.1,0.5382999999999999,0.0415653413333333,0.3221566666666666,-11.353166666666665,0.0920266666666666,128.23443333333336,0.5377333333333334,36.1,7.0
1.0,2,0.141,Big Bub,0.723,355800.0,0.387,0.000288,0.0229,-6.3729999999999976,0.0348,82.04700000000003,0.535,36.0,6.0
1.0,1,0.187,Big C,0.852,250400.0,0.544,0.0,0.3279999999999999,-3.751,0.3339999999999999,75.279,0.405,36.0,2.0
1.0,4,0.2986,Big Circo,0.7265,209620.0,0.7935,0.0197,0.09115,-3.9005,0.08415,175.11199999999997,0.905,43.5,5.0
1.0,16,0.01591225,Big Country,0.600125,249366.75,0.822125,0.1584821874999999,0.1127124999999999,-8.780624999999999,0.0490625,123.753125,0.763625,39.5,9.0
0.0,1,0.0267,Big D,0.748,222200.0,0.767,0.0,0.3339999999999999,-7.806,0.172,133.929,0.519,66.0,11.0
1.0,4,0.0993499999999999,Big D and the Kids Table,0.802,204113.0,0.8354999999999999,0.0001,0.1578999999999999,-5.3210000000000015,0.03545,108.523,0.95,43.5,0.0
0.0,25,0.07949232,Big Daddy Kane,0.8287599999999999,277502.96,0.6091599999999999,8.27424e-05,0.1696,-12.299920000000002,0.24608,104.63627999999996,0.64452,40.4,10.0
1.0,8,0.14495,Big Daddy Weave,0.455,293336.75,0.68025,0.0,0.12255,-6.4322500000000025,0.035775,141.748,0.318,54.0,11.0
1.0,2,0.02715,Big Data,0.8049999999999999,279040.0,0.6995,0.04831,0.1135,-3.92,0.0472,106.482,0.547,61.0,5.0
0.0,2,0.019405,Big Ed,0.7949999999999999,322893.5,0.7825,0.0,0.237,-5.52,0.3385,161.8785,0.8065,34.0,6.0
1.0,1,0.256,Big Flake,0.745,306160.0,0.708,0.0,0.0827,-3.516,0.389,147.93,0.3229999999999999,43.0,1.0
0.0,1,0.1989999999999999,Big Gee of Boyz N Da Hood,0.503,347267.0,0.693,0.0,0.077,-6.026,0.2189999999999999,80.542,0.743,46.0,10.0
1.0,2,0.00946,Big Gemini,0.7440000000000001,220827.0,0.524,0.0,0.0868,-7.659,0.0945,89.965,0.612,45.0,7.0
0.0,7,0.0405371428571428,Big Gigantic,0.617,217513.7142857143,0.7872857142857143,0.0002067785714285,0.3494571428571429,-3.954428571428571,0.1122428571428571,110.29428571428572,0.3568571428571428,57.42857142857143,10.0
1.0,3,0.0444,Big Gipp,0.8190000000000001,263702.33333333326,0.624,0.0001513333333333,0.1644,-5.325333333333333,0.1663333333333333,89.07166666666667,0.5713333333333334,43.33333333333334,1.0
0.0,1,0.00649,Big Head,0.807,321080.0,0.618,0.0,0.1169999999999999,-6.555,0.244,162.347,0.371,39.0,0.0
1.0,13,0.0203726461538461,Big Head Todd and The Monsters,0.6228461538461539,302100.4615384616,0.6109230769230769,0.0867633384615384,0.191653846153846,-9.413923076923076,0.0459615384615384,119.09353846153849,0.5316153846153846,41.230769230769226,7.0
0.0,2,0.915,Big Homie Prez,0.7140000000000001,84528.0,0.3879999999999999,0.0,0.0722,-13.02,0.535,135.171,0.181,62.0,2.0
1.0,2,0.196,Big Hooch,0.745,307015.0,0.767,0.0,0.467,-4.829,0.287,139.871,0.6990000000000001,49.0,7.0
1.0,6,0.632,Big Jay McNeely,0.5506666666666666,183924.66666666663,0.3513333333333333,0.2436706,0.239,-12.774666666666668,0.0951,100.16866666666668,0.6946666666666665,13.666666666666664,7.0
1.0,3,0.2349666666666666,Big Jaz,0.8036666666666666,255871.0,0.627,0.0,0.1216666666666666,-9.314,0.349,117.74766666666666,0.7056666666666667,48.0,9.0
1.0,2,0.7879999999999999,Big Joe Turner,0.612,179626.0,0.584,3.13e-06,0.193,-6.296,0.0623,154.704,0.845,46.0,8.0
1.0,4,0.7454999999999999,Big Joe Williams,0.634,204020.0,0.2205,0.00175,0.08315,-16.229000000000006,0.05575,102.656,0.623,13.5,7.0
1.0,4,0.5650000000000001,Big John Patton,0.6040000000000001,354233.5,0.4755,0.0081909999999999,0.2145,-10.918500000000002,0.03275,108.331,0.6605,16.0,5.0
1.0,6,0.1930283333333333,Big K.R.I.T.,0.6283333333333333,269223.66666666674,0.7909999999999999,0.0001033333333333,0.3939999999999999,-4.758333333333334,0.2309333333333333,99.4045,0.6835,54.0,4.0
1.0,4,0.198265,Big Kap,0.6022500000000001,218056.5,0.8490000000000001,0.028185,0.115825,-4.8405,0.377,159.34974999999997,0.72475,43.25,7.0
0.0,3,0.1329333333333333,Big Krizz Kaliko,0.7626666666666667,260568.66666666663,0.913,0.0,0.406,-4.688,0.228,125.81766666666664,0.371,41.0,5.0
1.0,28,0.1559896428571429,Big L,0.7525714285714287,239739.6071428572,0.6691785714285714,0.0083464221428571,0.2063785714285713,-8.479928571428571,0.2956428571428571,128.55889285714278,0.6479999999999998,46.17857142857143,9.0
0.0,2,0.0889,Big Lenbo,0.736,211573.0,0.903,0.0,0.129,-3.235,0.127,95.047,0.457,59.0,10.0
1.0,2,0.993,Big Maceo,0.436,177933.0,0.606,0.812,0.134,-15.397,0.034,167.011,0.96,15.0,7.0
1.0,12,0.4518499999999999,Big Mama Thornton,0.4668333333333334,252599.91666666663,0.3925500000000001,0.0116154516666666,0.1682916666666667,-10.632416666666664,0.0556999999999999,125.41183333333332,0.5516666666666667,33.5,0.0
1.0,4,0.05499,Big Man,0.7715,386113.5,0.908,0.00293,0.2172,-3.833500000000001,0.08695,111.605,0.78,56.0,11.0
1.0,3,0.1521333333333333,Big Mato,0.6826666666666666,252297.66666666663,0.932,2.373333333333333e-06,0.271,-3.636,0.0705333333333333,94.34533333333331,0.9133333333333334,59.66666666666666,6.0
1.0,14,0.6952857142857144,Big Maybelle,0.5565714285714286,161760.14285714287,0.4637142857142858,0.000124,0.1757571428571428,-10.56757142857143,0.1132428571428571,113.90285714285712,0.6178571428571429,23.0,8.0
0.0,6,0.0429,Big Mike,0.6549999999999999,281217.66666666674,0.5006666666666667,5.1e-07,0.1413666666666666,-12.843666666666666,0.327,103.267,0.5886666666666667,32.666666666666664,4.0
1.0,10,0.21936,Big Moe,0.7898,226013.4,0.5755999999999999,0.0,0.2858,-7.474199999999999,0.268,121.8892,0.6394,44.8,8.0
0.0,3,0.0892,Big Mountain,0.6676666666666665,259213.33333333328,0.7246666666666667,0.0003366666666666,0.1595666666666666,-7.935666666666667,0.0768333333333333,155.09766666666667,0.8390000000000001,58.33333333333334,1.0
1.0,10,0.068328,Big Noyd,0.7172000000000001,274178.6,0.7429999999999999,2.8712e-05,0.19676,-5.5122,0.272,109.24280000000002,0.5204,47.0,0.0
1.0,2,0.183,Big Pig,0.789,216227.0,0.655,0.000104,0.3329999999999999,-12.637,0.0332,120.076,0.529,30.0,1.0
1.0,3,0.0100933333333333,Big Pokey,0.7003333333333334,261688.66666666663,0.652,0.0068666666666666,0.1963333333333333,-5.1033333333333335,0.328,154.64066666666668,0.5903333333333333,51.0,1.0
1.0,1,0.00679,Big Poppa,0.805,261827.0,0.723,0.0,0.244,-6.808,0.2239999999999999,88.006,0.6409999999999999,39.0,7.0
0.0,42,0.1371459523809524,Big Pun,0.7536428571428572,243048.66666666663,0.7352380952380949,0.0041710995238095,0.2306071428571428,-5.756880952380954,0.2980761904761905,98.51609523809525,0.6289285714285712,44.90476190476191,4.0
1.0,1,0.0621,Big Rube,0.607,411027.0,0.58,0.0859,0.6659999999999999,-9.186,0.0747,135.981,0.2269999999999999,37.0,2.0
0.0,2,0.0105,Big Scoob,0.627,243373.0,0.5820000000000001,0.0,0.42,-4.893,0.188,174.15400000000002,0.25,50.0,10.0
1.0,123,0.1525456097560975,Big Sean,0.6877723577235773,236957.29268292684,0.6651138211382117,0.0014241073983739,0.2279837398373984,-5.7927642276422775,0.2021723577235774,120.05389430894304,0.4426934959349593,59.34146341463415,1.0
1.0,1,0.00769,Big Shug,0.797,288578.0,0.8079999999999999,0.0,0.0798,-3.507,0.2769999999999999,93.574,0.8320000000000001,42.0,1.0
1.0,1,0.059,Big Smo,0.821,202040.0,0.8270000000000001,0.0,0.305,-5.0310000000000015,0.1889999999999999,136.062,0.596,56.0,0.0
0.0,2,0.184,Big Sounds,0.152,205172.0,0.969,0.915,0.598,-20.294,0.0804,134.531,0.0128,66.0,0.0
0.0,1,0.115,Big Stan,0.7290000000000001,251240.0,0.838,0.0,0.0594,-5.997000000000001,0.412,172.27900000000002,0.7390000000000001,40.0,4.0
1.0,56,0.2551852857142857,Big Star,0.4259642857142856,180800.5357142857,0.52275,0.0486856342857142,0.1644107142857142,-10.572000000000005,0.0358428571428571,113.4493928571428,0.460125,28.32142857142857,0.0
1.0,2,0.0408,Big Steve,0.732,339253.0,0.584,0.0,0.0558,-8.641,0.138,176.72,0.474,34.0,11.0
1.0,3,0.0296666666666666,Big Syke,0.8593333333333334,310088.66666666674,0.7316666666666668,0.0,0.3763333333333333,-5.601333333333333,0.2103333333333333,94.15566666666666,0.7216666666666667,70.66666666666667,1.0
1.0,3,0.2128,Big T,0.7676666666666666,323471.33333333326,0.7203333333333332,0.0079333333333333,0.1351333333333333,-7.223,0.2873333333333334,105.875,0.5556666666666666,41.0,4.0
1.0,6,0.0923233333333333,Big Thief,0.5299999999999999,203080.33333333328,0.5680000000000001,0.2137788,0.128,-9.556666666666668,0.0455666666666666,108.84633333333332,0.411,61.66666666666666,6.0
1.0,38,0.0590191052631578,Big Time Rush,0.6192894736842107,202339.65789473685,0.8247894736842105,8.368421052631577e-08,0.2113,-4.479210526315788,0.0625842105263157,124.23360526315793,0.6625526315789473,50.657894736842096,11.0
1.0,4,0.01413,Big Tuck,0.7290000000000001,275966.5,0.7705000000000001,0.0,0.352,-5.2675,0.286,161.41,0.5815,40.0,1.0
1.0,17,0.0470417647058823,Big Tymers,0.7836470588235294,287462.64705882355,0.7377058823529412,0.0004783405882352,0.2500823529411765,-5.574705882352941,0.1862705882352941,117.0491176470588,0.5966470588235293,44.0,2.0
0.0,2,0.0146,Big Walter Horton,0.642,228533.0,0.599,0.00238,0.1639999999999999,-14.734000000000002,0.2769999999999999,155.9,0.889,30.0,11.0
1.0,11,0.2461447272727273,Big Wild,0.6467272727272728,206562.0,0.5888181818181818,0.2376343636363636,0.3179000000000001,-7.152545454545455,0.0660090909090909,119.2030909090909,0.2859454545454546,59.63636363636363,9.0
0.0,2,0.177,Big Youth,0.81,219707.0,0.489,0.0107,0.0875,-8.888,0.434,69.104,0.278,39.0,11.0
1.0,1,0.322,BigKayBeezy,0.909,171245.0,0.541,0.0,0.0942,-6.436,0.4970000000000001,135.106,0.823,69.0,8.0
1.0,2,0.144,BigZoo,0.477,197040.0,0.8370000000000001,0.0,0.342,-6.146,0.342,171.287,0.565,42.0,7.0
0.0,3,0.1987,Bigga Rankin,0.5253333333333333,241838.66666666663,0.7093333333333334,0.0,0.2646666666666666,-4.467333333333333,0.3056666666666667,181.9173333333333,0.3766666666666667,58.66666666666666,7.0
1.0,2,0.21,Biggie Smalls,0.8340000000000001,308707.0,0.526,1.42e-06,0.122,-8.632,0.364,88.275,0.667,55.0,2.0
0.0,2,0.0766,Bigrod,0.804,260048.0,0.425,0.0,0.0964,-10.384,0.153,125.931,0.494,66.0,9.0
1.0,1,0.957,Bijaya Das,0.4629999999999999,211613.0,0.346,0.0232,0.1939999999999999,-10.436,0.0713,136.702,0.5670000000000001,0.0,6.0
1.0,2,0.992,Bijaya Roy,0.524,178227.0,0.121,0.937,0.1159999999999999,-16.896,0.0362,75.751,0.5479999999999999,0.0,7.0
1.0,8,0.993,Bijoylal Mukherjee,0.3225,183157.25,0.32325,0.23050215,0.3979999999999999,-12.74225,0.044075,94.50825,0.5445,0.0,0.0
1.0,14,0.0486394285714285,Bikini Kill,0.4155714285714287,150834.14285714287,0.9095714285714284,0.0080016,0.2007714285714284,-4.9361428571428565,0.1053285714285714,126.5647142857143,0.5848571428571427,40.285714285714285,8.0
1.0,10,0.42126,Bilal,0.6232,299586.8,0.4642000000000001,0.000318209,0.1524399999999999,-8.5967,0.174,97.2214,0.5003,50.3,8.0
0.0,1,0.951,"Bill ""Bojangles"" Robinson",0.7190000000000001,154960.0,0.607,0.00485,0.103,-17.579,0.256,119.664,0.633,4.0,9.0
1.0,4,0.2202,Bill Anderson,0.7020000000000001,189986.5,0.3979999999999999,2.335e-05,0.194,-14.1885,0.0511,136.4075,0.7364999999999999,28.5,9.0
0.0,2,0.0949,Bill Appleberry,0.631,289693.0,0.304,0.0,0.285,-12.239,0.0349,128.019,0.183,54.0,10.0
1.0,14,0.9927142857142854,Bill Bonyun,0.6627142857142856,66152.28571428571,0.0718285714285714,0.6078571428571429,0.1015,-19.36114285714285,0.1662571428571428,105.32799999999996,0.6532857142857142,0.0,8.0
1.0,2,0.653,Bill Bruford,0.4,214333.0,0.507,0.8420000000000001,0.0684,-15.689,0.0367,92.539,0.8340000000000001,31.0,5.0
1.0,4,0.2835,Bill Callahan,0.6779999999999999,307526.5,0.5249999999999999,0.39284,0.1055,-9.552,0.02875,113.0245,0.665,51.0,11.0
1.0,2,0.732,Bill Carlisle,0.531,115032.0,0.591,0.0,0.6829999999999999,-16.154,0.054,115.562,0.972,0.0,9.0
1.0,5,0.8774,Bill Charlap,0.3824,312154.6,0.08768,0.3752,0.094,-22.5608,0.03538,84.075,0.11438,48.4,1.0
0.0,2,0.825,Bill Charlap Trio,0.64,424947.0,0.126,0.855,0.0736,-22.783,0.0438,109.071,0.248,57.0,11.0
1.0,6,0.9796666666666668,Bill Clifton,0.5683333333333334,189125.33333333328,0.091,0.8973333333333332,0.1293333333333333,-21.613000000000003,0.0383,99.737,0.4576666666666666,0.0,2.0
1.0,20,0.4921300000000001,Bill Conti,0.3905,237637.4,0.41823,0.7362499999999998,0.11194,-16.270100000000006,0.04648,110.07525,0.3821,41.15,0.0
1.0,76,0.8775500000000002,Bill Cosby,0.5624736842105261,225197.3157894737,0.5966315789473683,0.0003414705263157,0.7728210526315789,-13.949605263157894,0.8752421052631579,97.50102631578947,0.4959236842105265,14.026315789473689,8.0
1.0,2,0.926,Bill Dale,0.498,106707.0,0.0969,0.955,0.107,-20.189,0.0695,119.22,0.295,31.0,2.0
1.0,6,0.519,Bill Doggett,0.6030000000000001,178946.66666666663,0.5886666666666667,0.4959666666666667,0.1641333333333333,-8.785,0.0316666666666666,104.049,0.7873333333333333,28.66666666666667,5.0
1.0,2,0.99,Bill Douglas,0.1939999999999999,288800.0,0.1369999999999999,0.5589999999999999,0.105,-19.413,0.0389,130.842,0.0421,39.0,3.0
0.0,2,0.687,Bill Elm & Woody Jackson,0.426,338240.0,0.502,0.952,0.099,-11.824000000000002,0.0327,129.97,0.28,50.0,9.0
1.0,4,0.74075,Bill Engvall,0.5465,319750.5,0.7822500000000001,0.0001699999999999,0.96175,-12.58625,0.8917500000000002,79.84949999999998,0.35975,34.75,8.0
1.0,294,0.8754829931972791,Bill Evans,0.4804319727891157,310380.9863945578,0.2266685374149659,0.6277666748979597,0.1343996598639455,-17.864772108843542,0.0428520408163265,102.73956462585026,0.3560955782312925,26.68707482993197,5.0
0.0,330,0.8676060606060606,Bill Evans Trio,0.4695333333333333,319142.38181818184,0.1907521212121213,0.6917776520000001,0.2396412121212122,-19.730490909090896,0.0407866666666666,104.70033939393946,0.279558787878788,22.56363636363637,0.0
1.0,1,0.622,Bill Fagerbakke,0.395,110080.0,0.947,0.0,0.667,-5.102,0.449,64.594,0.302,42.0,8.0
1.0,2,0.8405,Bill Farmer,0.627,167673.5,0.36,0.0,0.166,-11.785,0.04705,104.2575,0.5035000000000001,43.0,7.0
1.0,4,0.5670000000000001,Bill Fay,0.455,183886.5,0.3545,0.1085,0.1435,-14.4885,0.03225,144.983,0.4325,27.5,4.0
1.0,2,0.7909999999999999,Bill Finley,0.494,207707.0,0.45,0.000111,0.0955,-9.259,0.0405,115.644,0.356,31.0,8.0
1.0,3,0.9086666666666666,Bill Frisell,0.2946666666666667,389502.0,0.2161166666666666,0.8976666666666667,0.1112333333333333,-20.451666666666664,0.0438666666666666,144.70366666666663,0.1413,44.33333333333334,2.0
1.0,74,0.4290540540540539,Bill Haley & His Comets,0.6710540540540539,153942.02702702704,0.7465675675675675,0.0382103513513513,0.2061783783783783,-9.182135135135134,0.1081729729729729,138.48508108108112,0.832621621621622,28.243243243243235,5.0
1.0,1,0.972,Bill Hayes,0.252,184827.0,0.141,0.0,0.119,-12.054,0.0382,189.754,0.209,1.0,7.0
1.0,1,0.944,Bill Henderson,0.479,244893.0,0.0669,7.03e-05,0.109,-23.647,0.0393,94.005,0.154,17.0,5.0
0.0,2,0.835,Bill Holman,0.648,236533.0,0.262,0.294,0.205,-17.221,0.0603,115.247,0.774,34.0,5.0
1.0,8,0.121925,Bill Jenkins,0.56475,166486.0,0.3705,0.90075,0.19275,-16.154000000000003,0.0393,102.255,0.7375000000000002,0.0,7.0
1.0,10,0.62,Bill Jenkins and the Virginia Mountain Boys,0.6057999999999999,154880.2,0.5286000000000001,3.74e-06,0.4302,-5.4819999999999975,0.03876,123.883,0.6317999999999999,0.0,0.0
1.0,14,0.4097857142857144,Bill Justis,0.5557142857142857,175280.07142857142,0.608,0.3743599999999999,0.2131571428571428,-10.063285714285714,0.0413071428571428,124.16742857142856,0.5646428571428571,36.42857142857143,7.0
0.0,2,0.25,Bill Keith,0.4629999999999999,177000.0,0.619,0.925,0.134,-11.902,0.0363,136.099,0.8490000000000001,20.0,4.0
1.0,4,0.00135045,Bill Kennedy,0.1805,269213.5,0.9515,0.7050000000000001,0.2455,-5.8820000000000014,0.1875,144.45399999999995,0.07485,34.0,3.0
0.0,10,0.2332000000000001,Bill LaBounty,0.6605999999999999,244386.6,0.3954,0.00194262,0.07696,-13.543,0.03566,94.806,0.6846000000000001,31.6,11.0
1.0,1,0.476,Bill Lanphier,0.621,291240.0,0.39,0.408,0.134,-16.109,0.0315,98.292,0.273,26.0,2.0
1.0,23,0.9287391304347824,Bill Lee,0.401304347826087,199659.08695652173,0.1851217391304348,0.0770486782608695,0.133195652173913,-16.89195652173913,0.0580043478260869,122.00660869565218,0.274695652173913,38.17391304347826,5.0
1.0,2,0.913,Bill Lindsay,0.506,173310.0,0.192,3.07e-06,0.0941,-14.45,0.1939999999999999,202.954,0.867,10.0,11.0
1.0,2,0.00914,Bill Lordan,0.612,176000.0,0.8420000000000001,0.00172,0.175,-9.296,0.0464,128.159,0.8009999999999999,23.0,1.0
1.0,1,0.655,Bill Martin,0.5429999999999999,137840.0,0.4479999999999999,0.0,0.264,-16.033,0.0525,106.563,0.8540000000000001,27.0,4.0
0.0,2,0.0639,Bill Medley,0.6985,289700.0,0.725,0.006195,0.0622,-10.489,0.04565,108.6005,0.4355,68.0,6.0
0.0,2,0.679,Bill Miller,0.461,176613.0,0.191,0.77,0.0897,-22.279,0.0356,82.495,0.0764,42.0,7.0
1.0,1,0.473,Bill Mitchell,0.635,208533.0,0.599,6.159999999999999e-05,0.061,-15.543,0.0976,163.993,0.679,41.0,7.0
0.0,1,0.929,Bill Mobley,0.55,484627.0,0.249,0.828,0.258,-15.919,0.0325,121.37,0.296,46.0,5.0
1.0,16,0.85725,Bill Monroe,0.5848749999999999,163910.125,0.4071250000000001,0.27421875,0.25175,-12.343250000000005,0.0400875,134.24975,0.7867500000000001,17.625,9.0
1.0,94,0.8945106382978721,Bill Monroe & His Blue Grass Boys,0.5341063829787235,178453.61702127664,0.2489723404255319,0.0715321080851063,0.2572510638297872,-15.620659574468071,0.0441340425531915,142.03799999999995,0.7060851063829787,12.0,9.0
1.0,2,0.947,Bill Pinckney,0.5329999999999999,161747.0,0.103,0.000526,0.1009999999999999,-14.832,0.0428,63.1,0.493,53.0,8.0
1.0,2,0.165,Bill Pinkney,0.61,168360.0,0.318,0.00227,0.115,-12.26,0.0303,62.557,0.4529999999999999,38.0,7.0
1.0,2,0.768,Bill Pursell,0.452,142693.0,0.1009999999999999,0.933,0.122,-18.548,0.0295,76.402,0.22,19.0,1.0
1.0,2,0.8345,Bill Reeve,0.531,212033.5,0.316,7.1225e-05,0.14515,-14.206,0.0623,113.6835,0.48,4.0,1.0
1.0,2,0.993,Bill Rogers,0.736,177267.0,0.412,0.0288,0.308,-9.8,0.381,96.924,0.928,1.0,5.0
1.0,5,0.9431999999999998,Bill Shirley,0.2992,162381.4,0.2452,0.00125748,0.2803999999999999,-15.8778,0.04106,82.60980000000002,0.2976,34.2,0.0
1.0,2,0.5539999999999999,Bill Smith,0.474,212693.0,0.238,3.95e-06,0.107,-15.595,0.0271,99.005,0.1369999999999999,48.0,1.0
1.0,2,0.989,Bill Thompson,0.2315,161380.0,0.2805,0.19705,0.18925,-13.589,0.034,120.57700000000004,0.2825,39.0,5.0
1.0,2,0.426,Bill Vitt,0.51,465200.0,0.397,0.313,0.706,-14.056,0.0347,79.138,0.604,24.0,7.0
1.0,2,0.659,Bill Wilson,0.3279999999999999,244133.0,0.726,0.0165,0.0705,-7.473,0.0576,161.364,0.477,35.0,7.0
1.0,168,0.4712535714285715,Bill Withers,0.6536190476190475,257137.32142857145,0.4685285714285712,0.0651612805952381,0.2098773809523808,-12.269083333333333,0.0642559523809523,111.73839285714288,0.6290607142857141,40.52380952380953,9.0
1.0,10,0.1867000000000001,Bill Wyman,0.5889,238456.1,0.6763,0.0105161189999999,0.2237,-8.5148,0.04905,123.34219999999998,0.7306,32.3,2.0
1.0,2,0.00106,Bill Xtillidiex Muir,0.494,195133.0,0.899,0.442,0.0473,-3.498,0.0454,140.145,0.779,45.0,1.0
1.0,1,0.988,Billie Burke,0.465,43067.0,0.107,2.37e-05,0.214,-19.943,0.114,90.085,0.799,23.0,3.0
0.0,75,0.6209888000000002,Billie Eilish,0.6230533333333335,201196.34666666668,0.3515226666666668,0.0996840656,0.1731466666666666,-11.793653333333332,0.1321266666666666,118.66246666666672,0.2668493333333334,76.89333333333333,4.0
